 , , ,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,
 , , ,mean,variance,skewness,kurtosis,median,minimum,10th percentile,90th percentile,maximum,Interquartile range,mode,range,Mean absolute deviation,Robust mean absolute deviation,Median absolut deviation,Coefficient of variation,Quartile coefficient,Entropy,Uniformity,Maximum histogram gradient,Maximum histogram gradient grey level,Minimum histogram gradient,Minimum histogram gradient grey level,joint maximum,joint average,joint variance,joint entropy,difference average,difference variance,difference entropy,sum average,sum variance,sum entropy,angular second moment,contrast,dissimilarity,inverse difference,inverse difference normalised,inverse difference moment,inverse difference moment normalised,inverse variance,correlation,autocorrelation,cluster tendency,cluster shade,cluster prominence,first measure of information correlation,second measure of information correlation,SRE,LRE,LGRE,HGRE,SRLE,SRHE,LRLE,LRHE,GNU,GNUN,RLNU,RLNUN,RP,GLV,RLV,RE,
124,CT,pvp,17.3475,46.0234,-0.197439,-0.267577,17.5,1,8.33333,25.8333,32,9,18.5,31,5.47757,4.11476,5.43353,0.392143,0.262051,4.34865,0.057071,2.66667,14.3333,-2.75,20,0.029575,18.0642,42.796,6.52931,5.82904,19.5686,3.59368,36.1284,115.595,4.69173,0.0137022,55.5894,5.82904,0.249462,0.857362,0.156293,0.953688,0.163729,0.362346,342.65,115.595,-164.164,36711.8,-0.491958,0.990168,0.963923,1.15051,0.0340047,346.501,0.0333965,332.95,0.0364467,404.761,4.15802,0.0559267,71.1885,0.910197,0.953895,46.5662,0.0490726,4.50123,
125,CT,ap,19.4159,45.7648,-0.702551,0.171217,20.9091,1,9.54545,26.8182,32,8.81818,22.0909,31,5.38343,3.87574,5.24873,0.346227,0.221428,4.48149,0.0555225,8.22727,18.8182,-9.86364,25.2727,0.0236319,19.7648,44.4277,7.47523,3.69455,9.4438,3.27128,39.5297,153.502,5.16846,0.0080707,24.209,3.69455,0.34192,0.903219,0.253355,0.978309,0.26024,0.712424,424.988,153.502,-1543.37,77379.6,-0.31301,0.955506,0.931635,1.32735,0.0164209,419.489,0.0152169,386.996,0.0217095,578.381,16.5674,0.0536962,250.822,0.837618,0.909684,45.7692,0.114762,4.8747,
125,CT,pvp,16.8295,31.4742,0.00646527,0.161576,16.6,1,9.8,24.1,32,6.7,16.2,31,4.38111,3.10371,4.36565,0.33369,0.19947,4.4102,0.0570218,8.45,14.3,-8.4,18.2,0.0199619,17.1517,30.2283,7.72377,3.85734,9.81937,3.36044,34.3034,95.6829,5.14495,0.00626194,25.2304,3.85734,0.326596,0.898987,0.235137,0.977338,0.242884,0.585323,312.405,95.6829,42.165,29307.9,-0.236152,0.927923,0.938168,1.28821,0.0132092,315.053,0.012553,295.464,0.016506,405.616,18.0649,0.055391,276.855,0.850801,0.91819,32.2321,0.100363,4.78514,
126,CT,ap,
126,CT,pvp,
127,CT,ap,
127,CT,pvp,
128,CT,ap,
128,CT,pvp,19.9193,47.1057,-0.620321,0.0098633,20.6667,1,11,28,32,10,20.6667,31,5.48308,4.0168,5.44494,0.344171,0.246449,4.43926,0.0534632,3,19,-3.16667,21.6667,0.0251769,20.8941,41.5892,6.79541,4.2957,12.6757,3.3818,41.7883,134.835,4.96149,0.0101787,31.5219,4.2957,0.306663,0.889456,0.213963,0.972442,0.219963,0.618986,462.97,134.835,-1055.58,57587.8,-0.444559,0.987718,0.945029,1.23181,0.0214714,440.89,0.0204016,414.153,0.0257713,555.026,4.60831,0.0518546,76.9179,0.865731,0.930282,48.0223,0.0745574,4.69096,
129,CT,ap,21.2119,57.2519,-0.620029,-0.340016,22.3333,1,11,30,32,11.6667,24,31,6.39272,5.25644,6.32043,0.357478,0.265458,4.2297,0.060779,1.5,18.3333,-2.16667,31.3333,0.0403727,22.8914,48.9004,5.77841,5.74987,19.3409,3.52006,45.7829,142.259,4.317,0.0198213,53.3423,5.74987,0.253474,0.858827,0.158772,0.954608,0.156973,0.458876,547.247,142.259,-1231.93,59373.2,-0.586153,0.995651,0.966403,1.15414,0.0287652,497.092,0.0287082,471.887,0.0290161,615.119,2.40334,0.0590819,37.4346,0.91672,0.954578,57.442,0.0540818,4.34293,
